,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DELAY
9334,11697,14100,-54.0
9335,11697,13204,-64.0
9336,11697,12953,813.0
9337,11697,14747,-159.0
9338,11697,14492,-34.0
9339,11697,10397,1210.0
9340,11697,11292,-485.0
9341,11697,12191,-510.0
9342,11697,14107,-328.0
9343,11697,10529,-113.0
9344,11697,11298,975.0
9345,11697,11042,-96.0
9346,11697,12451,626.0
9347,11697,12197,10.0
9348,11697,10792,-59.0
9349,11697,11433,179.0
9350,11697,14122,192.0
9351,11697,15016,-180.0
9352,11697,10158,-144.0
9353,11697,13487,440.0
9354,11697,13232,-67.0
9355,11697,11057,369.0
9356,11697,15024,-13.0
9357,11697,14771,-806.0
9358,11697,10423,322.0
9359,11697,14843,1032.0
9360,11697,13495,-59.0
9361,11697,11193,-249.0
9362,11697,14524,581.0
9363,11697,12478,2787.0
9364,11697,10821,-783.0
9365,11697,10693,-163.0
9366,11697,15304,-489.0
9367,11697,14025,223.0
9368,11697,12889,-306.0
9369,11697,12892,-666.0
9370,11697,15070,512.0
9371,11697,10721,447.0
9372,11697,11618,82.0
9373,11697,12898,-119.0
9374,11697,14307,-239.0
9375,11697,12391,86.0
9376,11697,12265,12.0
9377,11697,12266,-586.0
9378,11697,13930,346.0
9379,11697,10732,62.0
9380,11697,13933,-44.0
9381,11697,11259,-630.0
9382,11697,15356,-130.0
9383,BTM,SLC,-3940.0
9384,11695,14107,1138.0
9385,FAI,MSP,348.0
9386,FAI,ORD,3386.0
9387,FAI,SEA,-2775.0
9388,FAI,ANC,573.0
9389,10372,12892,8.0
9390,10372,11292,25.0
9391,12007,10397,240.0
9392,TOL,ORD,-2372.0
9393,12523,14747,-83.0
9394,12523,15991,64.0
9395,12523,14828,-177.0
9396,12523,14256,-45.0
9397,12523,10299,11.0
9398,12523,12819,15.0
9399,10208,10397,117.0
9400,11721,10821,-29.0
9401,11721,13930,-996.0
9402,11721,13487,-67.0
9403,11721,13204,-249.0
9404,11721,12889,-218.0
9405,11721,10397,-709.0
9406,11884,14747,387.0
9407,11884,10713,72.0
9408,11884,13796,-18.0
9409,11884,12889,-31.0
9410,11884,14107,470.0
9411,11884,11292,-96.0
9412,11884,14869,-131.0
9413,11884,13487,-56.0
9414,PWM,ATL,-1631.0
9415,PWM,MCO,-145.0
9416,PWM,DCA,57.0
9417,PWM,EWR,11245.0
9418,PWM,JFK,3741.0
9419,PWM,DTW,-347.0
9420,PWM,BWI,203.0
9421,PWM,CLT,-350.0
9422,PWM,ORD,2613.0
9423,PWM,MDW,-8.0
9424,PWM,LGA,-160.0
9425,LRD,DFW,5201.0
9426,LRD,HRL,0.0
9427,LRD,IAH,1025.0
9428,ORH,MCO,-73.0
9429,ORH,FLL,676.0
9430,11537,13930,137.0
9431,11537,11433,121.0
9432,TXK,DFW,4830.0
9433,ESC,DTW,1307.0
9434,CEC,SFO,1658.0
9435,14113,14869,-29.0
9436,15841,14256,199.0
9437,15841,12819,274.0
9438,13795,10397,1089.0
9439,13796,13830,-5.0
9440,13796,12173,-239.0
9441,13796,13198,211.0
9442,13796,14869,54.0
9443,13796,12954,95.0
9444,13796,14107,683.0
9445,13796,10140,-40.0
9446,13796,11292,235.0
9447,13796,14747,412.0
9448,13796,12191,19.0
9449,13796,11298,22.0
9450,13796,10800,754.0
9451,13796,13232,-207.0
9452,13796,12982,-188.0
9453,13796,10423,219.0
9454,13796,13495,176.0
9455,13796,11066,-73.0
9456,13796,14908,-490.0
9457,13796,12478,86.0
9458,13796,13891,297.0
9459,13796,10693,-63.0
9460,13796,10821,276.0
9461,13796,12758,-245.0
9462,13796,14679,144.0
9463,13796,10713,-16.0
9464,13796,12889,946.0
9465,13796,12892,-23.0
9466,13796,14057,-36.0
9467,13796,12266,487.0
9468,13796,13930,-171.0
9469,13796,11884,-90.0
9470,13796,11259,220.0
9471,14698,12892,86.0
9472,14698,14107,-61.0
9473,14698,14771,-63.0
9474,ATW,ORD,12097.0
9475,ATW,DTW,-331.0
9476,ATW,ATL,-243.0
9477,ATW,MSP,4077.0
9478,14893,14747,248.0
9479,14893,14771,202.0
9480,14893,13930,-9.0
9481,14893,11298,348.0
9482,14893,12889,227.0
9483,14893,12264,2.0
9484,14893,12954,62.0
9485,14893,10800,-186.0
9486,14893,14869,-88.0
9487,14893,13830,18.0
9488,14893,14107,294.0
9489,14893,14057,245.0
9490,14893,14908,-30.0
9491,14893,10397,-24.0
9492,14893,14679,114.0
9493,14893,12173,118.0
9494,14893,13891,-5.0
9495,14893,12478,87.0
9496,14893,13232,-73.0
9497,14893,11057,267.0
9498,14893,12266,35.0
9499,14893,12892,310.0
9500,14893,11292,23.0
9501,14893,11259,-115.0
9502,14893,13487,-62.0
9503,15624,11298,-98.0
9504,15624,10397,-147.0
9505,15624,12266,396.0
9506,13230,13930,-47.0
9507,13230,10397,-41.0
9508,13230,11433,-21.0
9509,13230,11057,31.0
9510,11150,10397,25.0
9511,11413,11292,7.0
9512,11413,11298,-80.0
9513,11413,14107,-80.0
9514,MEM,IAD,929.0
9515,MEM,MCO,1485.0
9516,MEM,EWR,6802.0
9517,MEM,DFW,7837.0
9518,MEM,BWI,2726.0
9519,MEM,CLT,3140.0
9520,MEM,HOU,1787.0
9521,MEM,DEN,6760.0
9522,MEM,DAL,3185.0
9523,MEM,LAX,-849.0
9524,MEM,LGA,-134.0
9525,MEM,IAH,10187.0
9526,MEM,ATL,925.0
9527,MEM,SLC,340.0
9528,MEM,MDW,739.0
9529,MEM,TPA,1318.0
9530,MEM,MSP,806.0
9531,MEM,AUS,29.0
9532,MEM,DTW,-695.0
9533,MEM,MIA,1019.0
9534,MEM,CVG,1449.0
9535,MEM,ORD,15229.0
9536,MEM,LAS,-309.0
9537,11775,13930,-70.0
9538,11775,11292,-184.0
9539,11775,10397,26.0
9540,11775,13487,480.0
9541,11778,11298,-543.0
9542,11778,10397,-369.0
9543,VLD,ATL,6555.0
9544,AVP,ORD,4928.0
9545,AVP,EWR,273.0
9546,AVP,ATL,931.0
9547,AVP,DTW,2495.0
9548,13830,14107,-171.0
9549,13830,11298,1263.0
9550,13830,13796,-611.0
9551,13830,14057,-611.0
9552,13830,13930,-2.0
9553,13830,12173,-446.0
9554,13830,14893,-335.0
9555,13830,14831,-242.0
9556,13830,11292,-24.0
9557,13830,12402,-203.0
9558,13830,14771,47.0
9559,13830,12982,462.0
9560,13830,12758,13.0
9561,13830,14747,71.0
9562,13830,12892,118.0
9563,13830,14679,-160.0
9564,GCC,RAP,0.0
9565,GCC,RKS,-278.0
9566,GCC,SLC,-2314.0
9567,GCC,DEN,-2387.0
9568,14828,12523,-109.0
9569,14828,12819,-34.0
9570,13422,11298,57.0
9571,13422,13930,83.0
9572,13422,10397,234.0
9573,13422,12266,280.0
9574,10868,13930,-42.0
9575,10868,11298,313.0
9576,10868,12266,-54.0
9577,10868,12953,121.0
9578,10868,10397,403.0
9579,CLT,ABQ,918.0
9580,CLT,IAD,510.0
9581,CLT,CMH,71.0
9582,CLT,MCO,26042.0
9583,CLT,GSO,810.0
9584,CLT,RSW,7941.0
9585,CLT,SGF,1550.0
9586,CLT,EWR,43667.0
9587,CLT,DFW,17032.0
9588,CLT,BWI,24460.0
9589,CLT,STX,252.0
9590,CLT,BOS,29989.0
9591,CLT,HOU,1248.0
9592,CLT,DEN,12233.0
9593,CLT,PHX,8019.0
9594,CLT,SEA,3410.0
9595,CLT,IND,-1768.0
9596,CLT,DAL,-1469.0
9597,CLT,PDX,712.0
9598,CLT,ALB,3327.0
9599,CLT,FLL,10127.0
9600,CLT,SAN,-109.0
9601,CLT,JFK,32099.0
9602,CLT,PIT,11914.0
9603,CLT,CHS,533.0
9604,CLT,LAX,7936.0
9605,CLT,LGA,43895.0
9606,CLT,BDL,8071.0
9607,CLT,PBI,5844.0
9608,CLT,DAB,220.0
9609,CLT,ATL,20998.0
9610,CLT,PHL,29399.0
9611,CLT,IAH,25036.0
9612,CLT,MSY,5845.0
9613,CLT,SFO,9163.0
9614,CLT,DCA,19222.0
9615,CLT,STL,6216.0
9616,CLT,RDU,10883.0
9617,CLT,PVD,8262.0
9618,CLT,BNA,4754.0
9619,CLT,ROC,1413.0
9620,CLT,SLC,-168.0
9621,CLT,SDF,-16.0
9622,CLT,PWM,3185.0
9623,CLT,MDW,-1276.0
9624,CLT,RIC,9071.0
9625,CLT,SAT,1679.0
9626,CLT,MCI,5180.0
9627,CLT,SJU,4383.0
9628,CLT,TPA,14370.0
9629,CLT,MDT,395.0
9630,CLT,SMF,2827.0
9631,CLT,MYR,21.0
9632,CLT,MSP,4238.0
9633,CLT,AUS,1632.0
9634,CLT,ILM,702.0
9635,CLT,BUF,6514.0
9636,CLT,DTW,40.0
9637,CLT,MIA,19546.0
9638,CLT,CLE,61.0
9639,CLT,CVG,909.0
9640,CLT,ORF,3284.0
9641,CLT,SYR,4382.0
9642,CLT,STT,2319.0
9643,CLT,ORD,31434.0
9644,CLT,TTN,5346.0
9645,CLT,JAX,10079.0
9646,CLT,LAS,2643.0
9647,CLT,MEM,6098.0
9648,12953,11278,1112.0
9649,12953,14492,328.0
9650,12953,14524,865.0
9651,12953,13577,329.0
9652,12953,14122,-27.0
9653,12953,13930,1168.0
9654,12953,11298,838.0
9655,12953,10874,212.0
9656,12953,15304,-40.0
9657,12953,10868,176.0
9658,12953,10721,1653.0
9659,12953,11193,277.0
9660,12953,14576,-17.0
9661,12953,11066,775.0
9662,12953,13871,193.0
9663,12953,13303,618.0
9664,12953,10990,261.0
9665,12953,13342,19.0
9666,12953,13204,480.0
9667,12953,12945,73.0
9668,12953,12451,53.0
9669,12953,14635,32.0
9670,12953,14100,-10.0
9671,12953,11433,641.0
9672,12953,13495,-28.0
9673,12953,10792,-7.0
9674,12953,13198,290.0
9675,12953,14685,-4.0
9676,12953,14027,32.0
9677,12953,14986,81.0
9678,12953,10693,1189.0
9679,12953,15919,551.0
9680,12953,10397,511.0
9681,12953,10599,263.0
9682,12953,10994,-32.0
9683,12953,11697,739.0
9684,12953,10785,-28.0
9685,12953,10581,124.0
9686,12953,15016,127.0
9687,12953,11042,553.0
9688,12953,13232,585.0
9689,12953,11057,712.0
9690,12953,12191,15.0
9691,12953,12266,-259.0
9692,12953,11292,-110.0
9693,12953,11259,-26.0
9694,12953,11996,4.0
9695,12953,11995,401.0
9696,12953,13487,-247.0
9697,13851,14107,-68.0
9698,13851,11298,-519.0
9699,13851,11618,6.0
9700,13851,10821,283.0
9701,13851,11259,65.0
9702,13851,15016,96.0
9703,13851,12892,-106.0
9704,13851,13930,767.0
9705,13851,12266,527.0
9706,13851,11433,-215.0
9707,13851,13487,-2.0
9708,13851,13232,-223.0
9709,13851,14771,-150.0
9710,13851,14869,-742.0
9711,13851,12889,-508.0
9712,13851,14747,-518.0
9713,13851,11292,-229.0
9714,13851,10397,-1630.0
9715,13851,12191,292.0
9716,GSP,IAD,-3.0
9717,GSP,ATL,3379.0
9718,GSP,IAH,1083.0
9719,GSP,DCA,1.0
9720,GSP,RIC,0.0
9721,GSP,EWR,4098.0
9722,GSP,DTW,339.0
9723,GSP,DFW,1542.0
9724,GSP,BWI,4045.0
9725,GSP,MIA,4.0
9726,GSP,ORD,3375.0
9727,GSP,MDW,1802.0
9728,GSP,HOU,164.0
9729,GSP,LGA,49.0
9730,11140,12191,165.0
9731,11140,12266,400.0
9732,11140,11298,756.0
9733,BJI,MSP,687.0
9734,15370,15016,-32.0
9735,15370,13930,-189.0
9736,15370,11298,-255.0
9737,15370,12889,13.0
9738,15370,14107,-38.0
9739,15370,13232,-29.0
9740,15370,12191,87.0
9741,15370,12266,-104.0
9742,15370,11292,293.0
9743,15370,11433,-10.0
9744,15370,13303,-41.0
9745,15370,11259,331.0
9746,15370,10397,-165.0
9747,15370,14869,-81.0
9748,15370,13487,48.0
9749,DSM,PHX,1187.0
9750,DSM,IAH,4298.0
9751,DSM,ATL,81.0
9752,DSM,MSP,2200.0
9753,DSM,EWR,2057.0
9754,DSM,DTW,1444.0
9755,DSM,DFW,6091.0
9756,DSM,SLC,722.0
9757,DSM,LAS,259.0
9758,DSM,ORD,26888.0
9759,DSM,MDW,585.0
9760,DSM,LGA,-10.0
9761,DSM,DEN,9908.0
9762,14150,11433,-49.0
9763,14520,12335,-95.0
9764,14520,13487,-61.0
9765,DLH,ORD,14884.0
9766,DLH,MSP,1817.0
9767,14843,11697,551.0
9768,14843,15027,20.0
9769,14843,11278,353.0
9770,14843,13930,150.0
9771,14843,11298,130.0
9772,14843,12478,511.0
9773,14843,15024,121.0
9774,14843,15304,235.0
9775,14843,10529,306.0
9776,14843,11057,-11.0
9777,14843,10721,272.0
9778,14843,12191,155.0
9779,14843,14100,410.0
9780,14843,12266,53.0
9781,14843,12264,122.0
9782,14843,13303,1111.0
9783,14843,10821,116.0
9784,14843,10397,-53.0
9785,14843,11618,1043.0
9786,14843,13204,841.0
9787,13871,11298,-309.0
9788,13871,11618,635.0
9789,13871,11259,-268.0
9790,13871,15016,-240.0
9791,13871,11433,-318.0
9792,13871,12266,-326.0
9793,13871,13930,42.0
9794,13871,13487,213.0
9795,13871,13232,-286.0
9796,13871,12953,-213.0
9797,13871,14747,-168.0
9798,13871,14869,-161.0
9799,13871,12889,-408.0
9800,13871,14107,-549.0
9801,13871,11292,-288.0
9802,13871,10397,-956.0
9803,11823,11298,-766.0
9804,11823,11433,275.0
9805,11823,13930,-296.0
9806,11823,13487,-62.0
9807,11823,10397,-5.0
9808,15919,11298,-649.0
9809,15919,11618,120.0
9810,15919,13930,-784.0
9811,15919,12266,75.0
9812,15919,13487,413.0
9813,15919,14771,-66.0
9814,15919,12953,98.0
9815,15919,11193,52.0
9816,15919,11292,292.0
9817,15919,10397,69.0
9818,15041,14869,-121.0
9819,13873,13970,86.0
9820,13873,10299,612.0
9821,12206,12191,255.0
9822,12206,10423,-49.0
9823,12206,12266,-4.0
9824,SGU,SLC,-816.0
9825,SGU,DEN,4132.0
9826,11423,13930,-463.0
9827,11423,11298,93.0
9828,11423,12889,-70.0
9829,11423,14107,8.0
9830,11423,13232,-111.0
9831,11423,12266,55.0
9832,11423,11292,58.0
9833,11423,11433,100.0
9834,11423,10397,112.0
9835,11423,14869,-27.0
9836,11423,11618,23.0
9837,11267,13204,56.0
9838,11267,13930,38.0
9839,11267,11298,15.0
9840,11267,11292,316.0
9841,11267,11433,-20.0
9842,11267,10821,-59.0
9843,11267,10397,-69.0
9844,11267,11618,599.0
9845,11267,13487,-84.0
9846,OAK,ABQ,5765.0
9847,OAK,CMH,1860.0
9848,OAK,LIH,-609.0
9849,OAK,DFW,4432.0
9850,OAK,BWI,2241.0
9851,OAK,BOI,5227.0
9852,OAK,BOS,1152.0
9853,OAK,HOU,2237.0
9854,OAK,DEN,10640.0
9855,OAK,PHX,16312.0
9856,OAK,SEA,18890.0
9857,OAK,GEG,5129.0
9858,OAK,DAL,3111.0
9859,OAK,LGB,1464.0
9860,OAK,PDX,10631.0
9861,OAK,FLL,106.0
9862,OAK,SAN,29103.0
9863,OAK,JFK,1404.0
9864,OAK,KOA,-2216.0
9865,OAK,ONT,15861.0
9866,OAK,LAX,75243.0
9867,OAK,HNL,1080.0
9868,OAK,ATL,676.0
9869,OAK,BUR,21105.0
9870,OAK,IAH,5921.0
9871,OAK,MSY,3113.0
9872,OAK,BNA,1099.0
9873,OAK,SLC,3664.0
9874,OAK,OGG,-1930.0
9875,OAK,MDW,1192.0
9876,OAK,MCI,3169.0
9877,OAK,AUS,2317.0
9878,OAK,SNA,8958.0
9879,OAK,ORD,1713.0
9880,OAK,LAS,17213.0
9881,15249,11298,-36.0
9882,15249,10397,-87.0
9883,15249,13303,-18.0
9884,10140,14747,-84.0
9885,10140,14771,168.0
9886,10140,13930,-156.0
9887,10140,11298,192.0
9888,10140,12889,282.0
9889,10140,10821,-44.0
9890,10140,14869,-168.0
9891,10140,13198,44.0
9892,10140,14107,209.0
9893,10140,14057,-30.0
9894,10140,10397,-133.0
9895,10140,14679,-91.0
9896,10140,13796,52.0
9897,10140,12478,151.0
9898,10140,13232,-123.0
9899,10140,12191,-99.0
9900,10140,12266,-161.0
9901,10140,12892,29.0
9902,10140,11292,142.0
9903,10140,11259,202.0
9904,10140,13487,-21.0
9905,13891,11298,-120.0
9906,13891,13796,483.0
9907,13891,14057,-598.0
9908,13891,12266,264.0
9909,13891,14893,343.0
9910,13891,14831,393.0
9911,13891,13232,-119.0
9912,13891,14771,2573.0
9913,13891,14747,38.0
9914,13891,14869,-857.0
9915,13891,12889,469.0
9916,13891,14107,1376.0
9917,13891,11292,456.0
9918,10158,11697,-90.0
9919,10158,13577,-14.0
9920,10158,15304,-26.0
9921,10158,14635,-62.0
9922,10158,10397,-50.0
9923,10158,13204,84.0
9924,MKG,ORD,4079.0
9925,12016,12173,26.0
9926,14057,14747,83.0
9927,14057,11278,-86.0
9928,14057,14771,-862.0
9929,14057,10713,-8.0
9930,14057,13930,-115.0
9931,14057,11298,-78.0
9932,14057,12889,-78.0
9933,14057,12264,-23.0
9934,14057,10721,-59.0
9935,14057,14262,-42.0
9936,14057,12954,-49.0
9937,14057,14831,-214.0
9938,14057,11638,229.0
9939,14057,14100,39.0
9940,14057,11433,-26.0
9941,14057,10299,-7.0
9942,14057,10800,-195.0
9943,14057,14869,-230.0
9944,14057,11618,-113.0
9945,14057,13198,-58.0
9946,14057,10140,-7.0
9947,14057,13830,44.0
9948,14057,14107,132.0
9949,14057,14908,-407.0
9950,14057,10397,8.0
9951,14057,14679,-186.0
9952,14057,13796,-328.0
9953,14057,12173,92.0
9954,14057,13891,-107.0
9955,14057,10849,-82.0
9956,14057,15016,-14.0
9957,14057,14689,-11.0
9958,14057,12478,-28.0
9959,14057,13232,-123.0
9960,14057,14893,101.0
9961,14057,11057,-13.0
9962,14057,12266,6.0
9963,14057,12892,-715.0
9964,14057,11292,-150.0
9965,14057,11259,-64.0
9966,14057,13487,-113.0
9967,14027,11278,198.0
9968,14027,13930,-111.0
9969,14027,11298,-109.0
9970,14027,12478,453.0
9971,14027,10821,207.0
9972,14027,11057,11.0
9973,14027,10529,158.0
9974,14027,10721,130.0
9975,14027,14100,113.0
9976,14027,12391,15.0
9977,14027,11433,117.0
9978,14027,12266,-86.0
9979,14027,12197,144.0
9980,14027,12953,77.0
9981,14027,10397,-446.0
9982,14027,11618,188.0
9983,11865,11292,605.0
9984,11865,14869,-297.0
9985,11867,11298,-473.0
9986,OME,OTZ,400.0
9987,OME,ANC,4587.0
9988,TVC,ATL,67.0
9989,TVC,MSP,751.0
9990,TVC,EWR,-177.0
9991,TVC,DTW,-312.0
9992,TVC,ORD,4572.0
9993,TVC,LGA,239.0
9994,10257,13204,-52.0
9995,10257,13930,-88.0
9996,10257,12889,9.0
9997,10257,13232,-218.0
9998,10257,15304,-38.0
9999,10257,11057,79.0
10000,10257,11433,-66.0
10001,10257,10821,-132.0
10002,10257,10397,-136.0
10003,10257,11618,66.0
10004,10257,13487,-68.0
10005,15607,10397,149.0
10006,SNA,EWR,-6925.0
10007,SNA,DFW,6417.0
10008,SNA,HOU,2288.0
10009,SNA,DEN,7722.0
10010,SNA,PHX,9013.0
10011,SNA,SEA,-9670.0
10012,SNA,DAL,-23.0
10013,SNA,PDX,-1854.0
10014,SNA,OAK,5623.0
10015,SNA,ATL,-5603.0
10016,SNA,IAH,2284.0
10017,SNA,SFO,37700.0
10018,SNA,STL,-381.0
10019,SNA,SLC,-6085.0
10020,SNA,MDW,-790.0
10021,SNA,MCI,141.0
10022,SNA,MSP,-8177.0
10023,SNA,AUS,461.0
10024,SNA,SJC,9413.0
10025,SNA,ORD,1029.0
10026,SNA,LAS,9716.0
10027,SNA,SMF,8474.0
10028,13930,11267,-1049.0
10029,13930,13830,-27.0
10030,13930,11274,-470.0
10031,13930,15370,-439.0
10032,13930,11278,-1210.0
10033,13930,15376,103.0
10034,13930,10257,-235.0
10035,13930,15380,-368.0
10036,13930,14869,-790.0
10037,13930,13851,270.0
10038,13930,11292,-477.0
10039,13930,10268,-342.0
10040,13930,13342,701.0
10041,13930,13344,250.0
10042,13930,10785,208.0
10043,13930,11298,-1752.0
10044,13930,10792,-992.0
10045,13930,14893,88.0
10046,13930,15919,-602.0
10047,13930,13871,-364.0
10048,13930,11823,-1250.0
10049,13930,12339,-2900.0
10050,13930,15412,189.0
10051,13930,13367,-448.0
10052,13930,10299,20.0
10053,13930,14908,-1836.0
10054,13930,10821,-1300.0
10055,13930,11337,205.0
10056,13930,12884,231.0
10057,13930,12889,-1344.0
10058,13930,12892,-5062.0
10059,13930,10849,207.0
10060,13930,12898,-133.0
10061,13930,14952,347.0
10062,13930,13931,355.0
10063,13930,13422,156.0
10064,13930,10868,254.0
10065,13930,10874,-90.0
10066,13930,14986,-165.0
10067,13930,12945,-568.0
10068,13930,13459,-103.0
10069,13930,12953,-1098.0
10070,13930,14492,-461.0
10071,13930,10397,-2008.0
10072,13930,11423,-1066.0
10073,13930,12448,-51.0
10074,13930,12451,-675.0
10075,13930,10408,531.0
10076,13930,11433,666.0
10077,13930,15016,-345.0
10078,13930,13485,-735.0
10079,13930,13487,171.0
10080,13930,14006,-116.0
10081,13930,10423,439.0
10082,13930,13495,99.0
10083,13930,14524,-1698.0
10084,13930,12478,1921.0
10085,13930,10431,681.0
10086,13930,12992,-1189.0
10087,13930,10434,30.0
10088,13930,15048,-495.0
10089,13930,11977,46.0
10090,13930,14027,-325.0
10091,13930,11471,100.0
10092,13930,11986,-1161.0
10093,13930,11995,63.0
10094,13930,11996,6.0
10095,13930,10980,-418.0
10096,13930,10469,-908.0
10097,13930,13029,324.0
10098,13930,14057,44.0
10099,13930,14570,-2.0
10100,13930,14574,274.0
10101,13930,10990,-1315.0
10102,13930,14576,-346.0
10103,13930,10994,832.0
10104,13930,15096,-1207.0
10105,13930,11003,-1134.0
10106,13930,13577,135.0
10107,13930,11537,278.0
10108,13930,14100,-3283.0
10109,13930,13076,-692.0
10110,13930,11540,-311.0
10111,13930,14107,-2900.0
10112,13930,14108,-1228.0
10113,13930,10529,-281.0
10114,13930,11042,-859.0
10115,13930,14633,-834.0
10116,13930,14122,-1248.0
10117,13930,14635,-744.0
10118,13930,11057,-5263.0
10119,13930,11577,57.0
10120,13930,11066,-2298.0
10121,13930,11067,-2866.0
10122,13930,11076,-111.0
10123,13930,14679,-2262.0
10124,13930,14683,330.0
10125,13930,11612,-2151.0
10126,13930,14685,102.0
10127,13930,11618,-4.0
10128,13930,11109,469.0
10129,13930,10599,802.0
10130,13930,14696,940.0
10131,13930,11111,-214.0
10132,13930,11637,-19.0
10133,13930,14711,428.0
10134,13930,13184,632.0
10135,13930,10627,-326.0
10136,13930,11146,2.0
10137,13930,14730,-406.0
10138,13930,12173,-34.0
10139,13930,13198,539.0
10140,13930,13204,79.0
10141,13930,10135,-171.0
10142,13930,14747,-1020.0
10143,13930,10140,-305.0
10144,13930,12197,-609.0
10145,13930,13230,-1017.0
10146,13930,11697,-435.0
10147,13930,14771,-4143.0
10148,13930,14262,-425.0
10149,13930,12217,-574.0
10150,13930,11193,-2013.0
10151,13930,13244,-735.0
10152,13930,10685,-903.0
10153,13930,15295,-1112.0
10154,13930,14783,-733.0
10155,13930,11203,-590.0
10156,13930,10693,-1363.0
10157,13930,15304,-68.0
10158,13930,11721,-951.0
10159,13930,10713,818.0
10160,13930,10721,-3112.0
10161,13930,14307,114.0
10162,13930,13796,-237.0
10163,13930,12264,-42.0
10164,13930,12266,1338.0
10165,13930,13290,-505.0
10166,13930,14831,-457.0
10167,13930,13296,115.0
10168,13930,14321,-10.0
10169,13930,12278,26.0
10170,13930,13303,97.0
10171,13930,14843,-1020.0
10172,13930,15356,210.0
10173,13930,11775,222.0
10174,13931,11298,-216.0
10175,13931,11618,576.0
10176,13931,10821,-200.0
10177,13931,11433,-275.0
10178,13931,12266,106.0
10179,13931,13930,-344.0
10180,13931,13487,386.0
10181,13931,13232,-268.0
10182,13931,11057,-258.0
10183,13931,13204,-341.0
10184,13931,10397,-1382.0
10185,11884,13796,-258.0
10186,11884,10713,74.0
10187,11884,13487,1363.0
10188,11884,14747,872.0
10189,11884,14869,-350.0
10190,11884,12889,-216.0
10191,11884,14107,-750.0
10192,11884,11292,-263.0
10193,13933,11697,-38.0
10194,13933,13204,-187.0
10195,FWA,ATL,9510.0
10196,FWA,MSP,3971.0
10197,FWA,DTW,7339.0
10198,FWA,DFW,1165.0
10199,FWA,ORD,14745.0
10200,15991,12523,-88.0
10201,15991,10926,-85.0
10202,TRI,ATL,7742.0
10203,12343,12129,-99.0
10204,12343,13487,-53.0
10205,11898,13487,310.0
10206,13244,13204,-34.0
10207,13244,13930,-328.0
10208,13244,11298,-29.0
10209,13244,13232,-30.0
10210,13244,11057,-20.0
10211,13244,15304,-13.0
10212,13244,12191,64.0
10213,13244,12264,22.0
10214,13244,11193,43.0
10215,13244,12266,-8.0
10216,13244,12892,-41.0
10217,13244,11433,12.0
10218,13244,11292,296.0
10219,13244,11259,-125.0
10220,13244,10821,78.0
10221,13244,10397,-89.0
10222,13244,11618,592.0
10223,13244,13487,-89.0
10224,HPN,PBI,12331.0
10225,HPN,TPA,-168.0
10226,HPN,ATL,25829.0
10227,HPN,MCO,9740.0
10228,HPN,RSW,-1068.0
10229,HPN,DCA,-24.0
10230,HPN,FLL,9018.0
10231,HPN,DTW,2621.0
10232,HPN,ORD,9911.0
10233,14960,11298,422.0
10234,11905,11298,346.0
10235,TWF,SLC,-1272.0
10236,14256,15841,-80.0
10237,14256,12523,27.0
10238,13964,14771,934.0
10239,13964,11292,-2.0
10240,11921,11298,985.0
10241,11921,12266,430.0
10242,11921,14869,329.0
10243,11921,14107,14.0
10244,11921,11292,-44.0
10245,14098,10397,89.0
10246,13970,13873,162.0
10247,13970,10299,195.0
10248,15380,13930,-117.0
10249,15380,11433,-75.0
10250,LBB,AMA,0.0
10251,LBB,DAL,8164.0
10252,LBB,IAH,5108.0
10253,LBB,AUS,-416.0
10254,LBB,DFW,10015.0
10255,LBB,HOU,97.0
10256,LBB,LAS,-806.0
10257,LBB,DEN,5869.0
10258,11525,14869,1.0
10259,PIT,IAD,1741.0
10260,PIT,MCO,696.0
10261,PIT,RSW,-1829.0
10262,PIT,EWR,172.0
10263,PIT,DFW,-2502.0
10264,PIT,BWI,-392.0
10265,PIT,CLT,-2642.0
10266,PIT,BOS,3168.0
10267,PIT,HOU,-1081.0
10268,PIT,DEN,-3042.0
10269,PIT,PHX,-8434.0
10270,PIT,DAL,-2150.0
10271,PIT,FLL,-2664.0
10272,PIT,JFK,4402.0
10273,PIT,LAX,-2012.0
10274,PIT,LGA,2644.0
10275,PIT,PBI,-26.0
10276,PIT,ATL,-13628.0
10277,PIT,IAH,-24.0
10278,PIT,PHL,1904.0
10279,PIT,SFO,-2730.0
10280,PIT,DCA,2.0
10281,PIT,BNA,-3695.0
10282,PIT,MDW,-530.0
10283,PIT,TPA,-1787.0
10284,PIT,MSP,-935.0
10285,PIT,DTW,391.0
10286,PIT,CVG,149.0
10287,PIT,ORD,11078.0
10288,PIT,LAS,-4537.0
10289,BMI,ATL,9002.0
10290,BMI,MCO,1392.0
10291,BMI,MSP,1336.0
10292,BMI,DTW,-10.0
10293,BMI,DFW,2944.0
10294,BMI,ORD,935.0
10295,BMI,DEN,67.0
10296,12451,11697,110.0
10297,12451,10693,-104.0
10298,12451,11278,-61.0
10299,12451,13930,22.0
10300,12451,11298,-220.0
10301,12451,12478,312.0
10302,12451,13232,-88.0
10303,12451,11057,248.0
10304,12451,12953,72.0
10305,12451,12191,213.0
10306,12451,10721,152.0
10307,12451,14100,78.0
10308,12451,12266,38.0
10309,12451,11433,43.0
10310,12451,11292,-86.0
